Symbol,Call/Put,Expiration,Strike Price,Volume,Matched,Routed,Bid Size,Bid Price,Ask Size,Ask Price,Last Price
SMMT,C,2024-01-19,3.0000,3,3,0,0,0.0,0,0.0,0.2500
SNOW,P,2024-01-19,80.0000,3,3,0,0,0.0,0,0.0,0.4300
SMFG,C,2024-01-19,10.0000,3,3,0,0,0.0,0,0.0,0.4800
SLV,P,2023-11-10,17.5000,3,3,0,0,0.0,0,0.0,0.1600
SMH,C,2023-10-27,144.0000,3,3,0,0,0.0,0,0.0,5.0400
SLB,C,2023-10-13,58.0000,3,3,0,0,0.0,0,0.0,0.4000
SOXL,C,2023-11-17,13.0000,3,3,0,0,0.0,0,0.0,6.2200
SNOW,P,2023-10-06,160.0000,3,3,0,0,0.0,0,0.0,8.8300
SPR,C,2023-11-17,23.0000,3,3,0,0,0.0,0,0.0,0.2000
SQ,C,2026-01-16,75.0000,3,3,0,0,0.0,0,0.0,7.0300
SNAP,C,2024-04-19,18.0000,3,3,0,0,0.0,0,0.0,0.2100
SJM,P,2024-01-19,115.0000,3,3,0,0,0.0,0,0.0,4.1200
AVGO,C,2023-11-10,880.0000,3,3,0,0,0.0,0,0.0,12.4900
SIRI,P,2023-12-15,5.0000,3,3,0,0,0.0,0,0.0,1.2400
SMH,P,2023-10-06,136.0000,3,3,0,0,0.0,0,0.0,0.0300
SOXL,P,2023-10-06,13.0000,3,3,0,0,0.0,0,0.0,0.0100
SPXW,P,2023-10-31,3490.0000,3,3,0,0,0.0,0,0.0,1.7500
SPCE,C,2023-11-17,2.5000,3,3,0,0,0.0,0,0.0,0.0600
SLV,P,2023-11-10,18.0000,3,3,0,0,0.0,0,0.0,0.2600
SMH,P,2023-10-06,150.0000,3,3,0,0,0.0,0,0.0,6.3500
SLB,C,2023-10-27,65.0000,3,3,0,0,0.0,0,0.0,0.2000
SPYV,C,2023-12-15,44.0000,3,3,0,0,0.0,0,0.0,0.1000
SOXS,C,2024-01-19,26.0000,3,3,0,0,0.0,0,0.0,0.5000
SOXL,P,2024-01-19,11.0000,3,3,0,0,0.0,0,0.0,0.7100
SNOW,C,2023-12-15,200.0000,3,3,0,0,0.0,0,0.0,2.2100
SPXS,P,2023-10-27,17.0000,3,3,0,0,0.0,0,0.0,1.2500
SMCI,P,2023-11-17,210.0000,3,3,0,0,0.0,0,0.0,5.4000
SMH,P,2023-10-20,146.0000,3,3,0,0,0.0,0,0.0,4.1700
SNAP,C,2023-10-20,12.0000,3,3,0,0,0.0,0,0.0,0.0200
SNDL,C,2025-01-17,1.5000,3,3,0,0,0.0,0,0.0,0.7000
SLB,P,2023-12-15,47.5000,3,3,0,0,0.0,0,0.0,1.0600
SLAB,C,2023-10-20,120.0000,3,3,0,0,0.0,0,0.0,1.4000
AVGO,C,2023-10-20,855.0000,3,3,0,0,0.0,0,0.0,10.3700
SMH,C,2023-11-17,147.5000,3,3,0,0,0.0,0,0.0,5.0300
SOXL,P,2025-01-17,5.0000,3,3,0,0,0.0,0,0.0,0.7300
SPXU,C,2024-01-19,13.0000,3,3,0,0,0.0,0,0.0,1.1000
ASML,C,2023-10-13,590.0000,3,3,0,0,0.0,0,0.0,12.0700
SOXX,C,2026-01-16,550.0000,3,3,0,0,0.0,0,0.0,68.2800
SMCI,P,2023-10-20,265.0000,3,3,0,0,0.0,0,0.0,8.7500
SMCI,P,2023-10-13,230.0000,3,3,0,0,0.0,0,0.0,0.5700
SMTC,P,2023-11-17,25.0000,3,3,0,0,0.0,0,0.0,1.4300
SNOW,C,2024-03-15,270.0000,3,3,0,0,0.0,0,0.0,1.3000
SNDL,C,2023-10-06,2.0000,3,3,0,0,0.0,0,0.0,0.0100
SMCI,P,2023-10-06,240.0000,3,3,0,0,0.0,0,0.0,0.1200
SQ,P,2023-10-13,45.0000,3,3,0,0,0.0,0,0.0,3.2500
SMH,C,2023-10-20,160.0000,3,3,0,0,0.0,0,0.0,0.2000
SQ,P,2023-10-27,37.0000,3,3,0,0,0.0,0,0.0,0.5300
SQ,C,2023-10-06,48.0000,3,3,0,0,0.0,0,0.0,0.0100
SQ,C,2024-02-16,70.0000,3,3,0,0,0.0,0,0.0,0.5500
BAC,C,2024-02-16,33.0000,3,3,0,0,0.0,0,0.0,0.1500
SNOW,P,2023-10-20,140.0000,3,3,0,0,0.0,0,0.0,1.3200
SQ,P,2023-11-03,35.0000,3,3,0,0,0.0,0,0.0,0.7700
AUPH,C,2023-10-20,8.0000,3,3,0,0,0.0,0,0.0,0.2100
SPCE,C,2023-10-27,1.5000,3,3,0,0,0.0,0,0.0,0.2400
BA,P,2023-11-17,215.0000,3,3,0,0,0.0,0,0.0,29.9600
SPXL,C,2023-10-06,73.0000,3,3,0,0,0.0,0,0.0,3.4000
SQ,P,2023-10-27,49.0000,3,3,0,0,0.0,0,0.0,7.2600
SQ,P,2023-10-13,35.0000,3,3,0,0,0.0,0,0.0,0.0700
SMH,P,2023-11-17,137.5000,3,3,0,0,0.0,0,0.0,2.7500
SNOW,C,2023-11-03,170.0000,3,3,0,0,0.0,0,0.0,2.0700
SOXL,C,2024-01-19,18.0000,3,3,0,0,0.0,0,0.0,3.5500
SNOW,P,2023-10-06,135.0000,3,3,0,0,0.0,0,0.0,0.0200
SNOW,P,2023-10-20,125.0000,3,3,0,0,0.0,0,0.0,0.2300
SLV,P,2024-01-19,25.0000,3,3,0,0,0.0,0,0.0,5.8900
SOXX,P,2026-01-16,450.0000,3,3,0,0,0.0,0,0.0,60.5400
SOFI,C,2023-10-06,9.5000,3,3,0,0,0.0,0,0.0,0.0100
SOXL,C,2024-05-17,17.0000,3,3,0,0,0.0,0,0.0,5.5200
SOXL,P,2023-10-20,20.5000,3,3,0,0,0.0,0,0.0,2.3700
AXP,P,2024-01-19,155.0000,3,2,1,0,0.0,0,0.0,12.3000
SOXL,C,2023-10-20,24.0000,3,3,0,0,0.0,0,0.0,0.1200
SOUN,C,2023-11-17,2.5000,3,3,0,0,0.0,0,0.0,0.1500
SMH,C,2024-01-19,152.5000,3,3,0,0,0.0,0,0.0,6.4200
SOFI,P,2024-01-19,6.0000,3,3,0,0,0.0,0,0.0,0.4900
ATLX,C,2023-11-17,25.0000,3,3,0,0,0.0,0,0.0,3.6000
SPXL,P,2024-01-19,75.0000,3,3,0,0,0.0,0,0.0,7.4000
SOFI,C,2023-12-15,11.0000,3,3,0,0,0.0,0,0.0,0.1500
SPG,C,2023-10-20,115.0000,3,3,0,0,0.0,0,0.0,0.1200
SOFI,P,2023-11-17,11.0000,3,3,0,0,0.0,0,0.0,3.8200
SPXU,C,2024-01-19,15.0000,3,3,0,0,0.0,0,0.0,0.7500
SPOT,P,2023-11-03,135.0000,3,3,0,0,0.0,0,0.0,2.4100
SNAP,C,2024-01-19,23.0000,3,3,0,0,0.0,0,0.0,0.0300
SOXL,P,2024-02-16,18.0000,3,3,0,0,0.0,0,0.0,3.4300
SIMO,P,2024-03-15,55.0000,3,3,0,0,0.0,0,0.0,6.6000
SMCI,P,2025-01-17,60.0000,3,3,0,0,0.0,0,0.0,2.4000
SOFI,P,2023-10-20,5.0000,3,3,0,0,0.0,0,0.0,0.0200
SOXL,P,2023-10-13,26.0000,3,3,0,0,0.0,0,0.0,7.6500
SOXS,C,2023-10-20,13.0000,3,3,0,0,0.0,0,0.0,0.4500
SQ,P,2023-10-13,40.5000,3,3,0,0,0.0,0,0.0,0.7300
SMCI,C,2023-10-13,285.0000,3,3,0,0,0.0,0,0.0,6.3000
SPOT,P,2024-01-19,195.0000,3,3,0,0,0.0,0,0.0,39.4000
SLB,C,2023-10-06,60.0000,3,3,0,0,0.0,0,0.0,0.0200
AY,C,2024-02-16,22.5000,3,3,0,0,0.0,0,0.0,0.3500
SNOW,P,2023-10-20,160.0000,3,3,0,0,0.0,0,0.0,10.4100
SNOW,C,2023-10-20,150.0000,3,3,0,0,0.0,0,0.0,6.5200
SOUN,C,2025-01-17,5.0000,3,3,0,0,0.0,0,0.0,0.4000
SPWR,P,2023-10-06,6.0000,3,3,0,0,0.0,0,0.0,0.7200
BAX,C,2023-11-17,45.0000,3,3,0,0,0.0,0,0.0,0.1500
SPXL,P,2023-10-06,82.0000,3,3,0,0,0.0,0,0.0,5.9600
AY,C,2024-05-17,17.5000,3,3,0,0,0.0,0,0.0,1.7500
SQ,C,2023-10-13,45.5000,3,3,0,0,0.0,0,0.0,0.2200
SPOT,P,2023-10-06,145.0000,3,3,0,0,0.0,0,0.0,0.0700
SPOT,P,2025-01-17,40.0000,3,3,0,0,0.0,0,0.0,0.5700
SMCI,C,2023-10-20,340.0000,3,3,0,0,0.0,0,0.0,1.5000
SMCI,P,2023-10-13,252.5000,3,3,0,0,0.0,0,0.0,2.8500
SMCI,P,2023-10-13,225.0000,3,3,0,0,0.0,0,0.0,0.3500
SPG,P,2023-11-17,100.0000,3,3,0,0,0.0,0,0.0,2.3200
SQ,C,2023-10-13,49.0000,3,3,0,0,0.0,0,0.0,0.0500
SQ,C,2023-12-15,40.0000,3,3,0,0,0.0,0,0.0,5.4500
ASML,C,2023-10-06,585.0000,3,3,0,0,0.0,0,0.0,10.0500
SPXL,C,2023-10-27,70.0000,3,3,0,0,0.0,0,0.0,7.9100
AXP,C,2023-10-27,150.0000,3,3,0,0,0.0,0,0.0,2.8200
SOXS,C,2024-01-19,18.0000,3,3,0,0,0.0,0,0.0,0.9300
AU,C,2023-10-20,18.0000,3,3,0,0,0.0,0,0.0,0.0700
SQ,C,2024-04-19,57.5000,3,3,0,0,0.0,0,0.0,2.5700
SMH,P,2023-10-06,138.0000,3,3,0,0,0.0,0,0.0,0.0600
SPXL,C,2023-10-27,75.0000,3,3,0,0,0.0,0,0.0,4.5000
SPOT,C,2023-11-10,175.0000,3,3,0,0,0.0,0,0.0,5.3700
SPXU,C,2023-10-20,13.0000,3,3,0,0,0.0,0,0.0,0.3300
SQ,C,2025-01-17,67.5000,3,3,0,0,0.0,0,0.0,4.5400
SMTC,C,2023-10-20,26.0000,3,3,0,0,0.0,0,0.0,0.7000
SOXL,C,2023-10-27,23.0000,3,3,0,0,0.0,0,0.0,0.3100
SOXS,C,2024-01-19,30.0000,3,3,0,0,0.0,0,0.0,0.3700
SPOT,C,2023-11-10,185.0000,3,3,0,0,0.0,0,0.0,3.1900
SQ,C,2025-01-17,70.0000,3,3,0,0,0.0,0,0.0,4.1500
SPWR,P,2023-11-03,6.0000,3,3,0,0,0.0,0,0.0,0.9600
SQ,C,2023-10-13,40.5000,3,3,0,0,0.0,0,0.0,2.0700
SOXL,P,2023-11-17,27.0000,3,3,0,0,0.0,0,0.0,8.8800
SNOW,P,2023-10-20,145.0000,3,3,0,0,0.0,0,0.0,2.7600
SOFI,C,2023-12-15,6.0000,3,3,0,0,0.0,0,0.0,1.7200
BA,P,2024-06-21,135.0000,3,3,0,0,0.0,0,0.0,3.8500
SOXL,C,2024-01-19,8.0000,3,3,0,0,0.0,0,0.0,10.1100
SPOT,C,2023-10-13,167.5000,3,3,0,0,0.0,0,0.0,1.2900
SPOT,P,2023-10-27,160.0000,3,3,0,0,0.0,0,0.0,9.6900
SPXL,P,2023-10-13,75.0000,3,3,0,0,0.0,0,0.0,1.7000
SPXL,P,2023-10-13,74.0000,3,3,0,0,0.0,0,0.0,1.5900
SPXS,C,2023-10-06,15.5000,3,3,0,0,0.0,0,0.0,0.6000
SOFI,P,2024-04-19,7.0000,3,3,0,0,0.0,0,0.0,1.1600
SQ,C,2023-11-03,44.0000,3,3,0,0,0.0,0,0.0,2.2000
SMCI,C,2023-11-17,320.0000,3,3,0,0,0.0,0,0.0,15.0300
SPXS,P,2023-10-13,16.5000,3,3,0,0,0.0,0,0.0,0.7600
SIVR,C,2023-12-15,22.0000,3,3,0,0,0.0,0,0.0,0.4200
SPXS,C,2023-10-13,16.5000,3,3,0,0,0.0,0,0.0,0.4200
SPXL,C,2023-10-06,60.0000,3,3,0,0,0.0,0,0.0,15.4000
SMCI,P,2023-11-03,235.0000,3,3,0,0,0.0,0,0.0,8.0500
SNOW,C,2023-10-27,160.0000,3,3,0,0,0.0,0,0.0,3.9200
SLV,P,2024-03-15,18.0000,3,3,0,0,0.0,0,0.0,0.6800
SOXL,P,2024-01-19,10.0000,3,3,0,0,0.0,0,0.0,0.5100
SLB,P,2023-10-20,53.0000,3,3,0,0,0.0,0,0.0,0.9200
SOXL,P,2023-10-27,15.0000,3,3,0,0,0.0,0,0.0,0.4400
SPXL,P,2023-10-06,72.0000,3,3,0,0,0.0,0,0.0,0.4500
SPXS,P,2023-10-27,16.0000,3,3,0,0,0.0,0,0.0,0.6200
SPXS,C,2023-10-27,24.0000,3,3,0,0,0.0,0,0.0,0.0400
STWD,C,2024-03-15,20.0000,3,3,0,0,0.0,0,0.0,0.6000
TFC,P,2023-10-13,29.0000,3,3,0,0,0.0,0,0.0,2.1500
TEX,C,2024-01-19,55.0000,3,3,0,0,0.0,0,0.0,3.7400
TOST,C,2023-11-03,20.0000,3,3,0,0,0.0,0,0.0,0.2300
STNG,C,2023-10-06,50.0000,3,3,0,0,0.0,0,0.0,0.4500
TAP,C,2023-11-17,70.0000,3,3,0,0,0.0,0,0.0,0.5200
TDW,C,2023-11-17,70.0000,3,3,0,0,0.0,0,0.0,3.2500
TFC,C,2023-10-06,29.5000,3,3,0,0,0.0,0,0.0,0.0400
TEAM,C,2023-10-13,217.5000,3,3,0,0,0.0,0,0.0,0.2000
SWKS,C,2023-10-27,103.0000,3,3,0,0,0.0,0,0.0,1.1500
TBT,P,2023-10-13,45.0000,3,3,0,0,0.0,0,0.0,3.7100
TH,C,2023-12-15,15.0000,3,3,0,0,0.0,0,0.0,2.3400
SVIX,C,2023-12-15,30.0000,3,3,0,0,0.0,0,0.0,1.8000
TDOC,C,2024-06-21,25.0000,3,3,0,0,0.0,0,0.0,1.8800
TLT,C,2023-10-20,84.0000,3,3,0,0,0.0,0,0.0,3.2000
ASML,C,2024-04-19,580.0000,3,3,0,0,0.0,0,0.0,73.5700
SVXY,C,2023-10-06,87.0000,3,3,0,0,0.0,0,0.0,0.1000
BABA,C,2023-11-17,120.0000,3,3,0,0,0.0,0,0.0,0.1400
SQQQ,P,2023-10-13,22.0000,3,3,0,0,0.0,0,0.0,2.0200
BA,C,2025-01-17,200.0000,3,3,0,0,0.0,0,0.0,27.2000
TAN,C,2023-11-17,52.0000,3,3,0,0,0.0,0,0.0,1.2000
SYK,C,2023-11-17,320.0000,3,3,0,0,0.0,0,0.0,0.3500
TEX,P,2023-11-17,60.0000,3,3,0,0,0.0,0,0.0,8.0000
BA,P,2024-09-20,205.0000,3,3,0,0,0.0,0,0.0,30.7400
TEAM,P,2023-11-17,155.0000,3,3,0,0,0.0,0,0.0,3.2100
TBF,C,2023-12-15,26.0000,3,3,0,0,0.0,0,0.0,0.9900
TPR,P,2023-11-17,22.5000,3,3,0,0,0.0,0,0.0,0.1800
SQM,P,2023-10-20,65.0000,3,3,0,0,0.0,0,0.0,10.5000
AVGO,P,2023-10-06,855.0000,3,3,0,0,0.0,0,0.0,34.4200
TLRY,C,2023-12-15,2.0000,3,3,0,0,0.0,0,0.0,0.4400
T,P,2023-11-17,15.0000,3,3,0,0,0.0,0,0.0,0.9500
TBT,P,2024-04-19,40.0000,3,3,0,0,0.0,0,0.0,4.0400
TBT,P,2023-10-20,38.0000,3,3,0,0,0.0,0,0.0,0.3300
TOST,C,2023-10-20,18.0000,3,3,0,0,0.0,0,0.0,0.4400
AVGO,C,2025-01-17,1200.0000,3,3,0,0,0.0,0,0.0,31.8700
TMF,C,2024-05-17,6.0000,3,3,0,0,0.0,0,0.0,0.3500
SVXY,P,2023-10-27,70.0000,3,3,0,0,0.0,0,0.0,0.7000
TDOC,P,2023-10-20,23.0000,3,3,0,0,0.0,0,0.0,4.7000
TNA,C,2023-10-20,50.0000,3,3,0,0,0.0,0,0.0,0.0100
TGTX,P,2023-10-13,7.5000,3,3,0,0,0.0,0,0.0,0.3000
STLD,C,2023-11-17,125.0000,3,3,0,0,0.0,0,0.0,0.6600
SRC,P,2024-01-19,30.0000,3,3,0,0,0.0,0,0.0,0.8200
TGT,P,2024-11-15,95.0000,3,3,0,0,0.0,0,0.0,9.4000
TECL,C,2023-11-17,45.0000,3,3,0,0,0.0,0,0.0,3.3000
TLRY,C,2024-01-19,1.5000,3,3,0,0,0.0,0,0.0,0.8200
TNA,C,2025-01-17,30.0000,3,3,0,0,0.0,0,0.0,5.4200
AYI,P,2023-10-20,200.0000,3,3,0,0,0.0,0,0.0,23.9500
SQQQ,C,2023-12-15,23.0000,3,3,0,0,0.0,0,0.0,1.5900
TEVA,C,2024-01-19,13.0000,3,3,0,0,0.0,0,0.0,0.0900
SVXY,P,2023-10-06,83.0000,3,3,0,0,0.0,0,0.0,0.9800
TNP,C,2023-10-20,20.0000,3,3,0,0,0.0,0,0.0,0.4500
SQQQ,C,2023-10-06,17.5000,3,3,0,0,0.0,0,0.0,3.0600
BAC,P,2023-10-06,28.0000,3,3,0,0,0.0,0,0.0,2.2400
SU,C,2023-10-06,33.0000,3,3,0,0,0.0,0,0.0,0.0400
BB,P,2023-10-06,4.5000,3,3,0,0,0.0,0,0.0,0.2600
TOST,P,2023-10-13,18.5000,3,3,0,0,0.0,0,0.0,1.3800
SQQQ,C,2023-11-03,19.0000,3,3,0,0,0.0,0,0.0,2.0100
TOL,P,2023-11-03,65.0000,3,3,0,0,0.0,0,0.0,0.8500
TFC,C,2024-01-19,25.0000,3,3,0,0,0.0,0,0.0,3.3200
TDOC,P,2024-01-19,20.0000,3,3,0,0,0.0,0,0.0,3.1700
TGT,P,2024-06-21,110.0000,3,3,0,0,0.0,0,0.0,13.2400
TLT,C,2023-12-15,87.0000,3,3,0,0,0.0,0,0.0,2.7300
SWBI,C,2023-12-15,15.0000,3,3,0,0,0.0,0,0.0,0.3700
SYF,P,2024-03-15,29.0000,3,3,0,0,0.0,0,0.0,2.7500
TOL,C,2023-10-06,72.0000,3,3,0,0,0.0,0,0.0,0.4200
TOST,C,2023-11-17,22.0000,3,3,0,0,0.0,0,0.0,0.2100
TBT,P,2023-10-13,41.0000,3,3,0,0,0.0,0,0.0,0.9700
STZ,C,2023-10-06,285.0000,3,3,0,0,0.0,0,0.0,0.0700
TPR,P,2024-02-16,22.5000,3,3,0,0,0.0,0,0.0,0.8500
TNA,C,2024-01-19,35.0000,3,3,0,0,0.0,0,0.0,0.5800
TGT,P,2023-10-20,110.0000,3,3,0,0,0.0,0,0.0,4.3700
TNA,P,2023-10-20,20.0000,3,3,0,0,0.0,0,0.0,0.1400
SVOL,P,2024-03-15,22.0000,3,3,0,0,0.0,0,0.0,1.5300
TFC,P,2023-10-06,27.0000,3,3,0,0,0.0,0,0.0,0.3200
SVXY,C,2023-10-13,86.0000,3,3,0,0,0.0,0,0.0,1.1200
TDOC,P,2023-10-13,18.0000,3,3,0,0,0.0,0,0.0,0.4100
SQQQ,C,2023-11-10,20.0000,3,3,0,0,0.0,0,0.0,1.8700
TEAM,C,2023-10-06,220.0000,3,3,0,0,0.0,0,0.0,0.0400
TJX,C,2023-10-06,85.0000,3,3,0,0,0.0,0,0.0,2.4600
SWKS,C,2023-10-27,104.0000,3,3,0,0,0.0,0,0.0,0.9000
THO,P,2024-06-21,90.0000,3,3,0,0,0.0,0,0.0,9.9000
TOL,C,2023-11-03,78.0000,3,3,0,0,0.0,0,0.0,0.6800
TBT,C,2024-01-19,35.0000,3,3,0,0,0.0,0,0.0,7.6200
TD,P,2024-01-19,55.0000,3,3,0,0,0.0,0,0.0,2.1000
AZN,C,2024-01-19,65.0000,3,3,0,0,0.0,0,0.0,4.9500
SYK,C,2023-12-15,310.0000,3,3,0,0,0.0,0,0.0,1.2200
TMV,C,2023-10-20,47.5000,3,3,0,0,0.0,0,0.0,2.6800
AU,C,2023-11-17,16.0000,3,3,0,0,0.0,0,0.0,0.7700
TMF,P,2023-10-27,4.5000,3,3,0,0,0.0,0,0.0,0.2900
TDOC,P,2023-10-13,17.5000,3,3,0,0,0.0,0,0.0,0.2500
TOST,C,2023-10-20,19.5000,3,3,0,0,0.0,0,0.0,0.1200
TOST,C,2023-10-20,20.5000,3,3,0,0,0.0,0,0.0,0.2700
TNA,C,2023-11-10,32.0000,3,3,0,0,0.0,0,0.0,0.2600
ATI,P,2023-10-20,40.0000,3,3,0,0,0.0,0,0.0,1.2200
STNE,C,2024-01-19,16.0000,3,3,0,0,0.0,0,0.0,0.1500
TJX,C,2023-10-27,86.0000,3,3,0,0,0.0,0,0.0,2.8200
TBT,C,2024-01-19,30.0000,3,3,0,0,0.0,0,0.0,12.0200
TMUS,C,2023-10-06,136.0000,3,3,0,0,0.0,0,0.0,1.1500
TFC,C,2023-10-06,29.0000,3,3,0,0,0.0,0,0.0,0.0300
TFC,C,2023-10-06,28.0000,3,3,0,0,0.0,0,0.0,0.0500
TOL,P,2023-10-13,69.0000,3,3,0,0,0.0,0,0.0,1.2200
SWKS,P,2023-11-17,85.0000,3,3,0,0,0.0,0,0.0,1.0600
TGT,C,2023-11-17,130.0000,3,3,0,0,0.0,0,0.0,0.5400
AXON,C,2023-11-17,195.0000,3,3,0,0,0.0,0,0.0,12.3400
SQQQ,P,2023-11-17,20.0000,3,3,0,0,0.0,0,0.0,1.6200
SQQQ,C,2023-11-17,29.0000,3,3,0,0,0.0,0,0.0,0.4500
TGT,P,2023-10-13,109.0000,3,3,0,0,0.0,0,0.0,4.1000
BAC,P,2023-10-06,27.5000,3,3,0,0,0.0,0,0.0,1.5600
TGT,P,2023-11-03,121.0000,3,3,0,0,0.0,0,0.0,13.8300
TMF,C,2023-11-10,4.5000,3,3,0,0,0.0,0,0.0,0.3100
TBT,C,2023-10-13,53.0000,3,3,0,0,0.0,0,0.0,0.0100
TGT,C,2023-11-03,112.0000,3,3,0,0,0.0,0,0.0,2.0400
TOST,C,2023-10-06,17.5000,3,3,0,0,0.0,0,0.0,0.2200
TGT,P,2024-09-20,90.0000,3,3,0,0,0.0,0,0.0,6.7400
TOL,P,2024-01-19,60.0000,3,3,0,0,0.0,0,0.0,1.8500
SU,C,2023-10-13,34.0000,3,3,0,0,0.0,0,0.0,0.0900
SRPT,P,2023-11-17,60.0000,3,3,0,0,0.0,0,0.0,2.6800
TMF,C,2023-10-27,4.5000,3,3,0,0,0.0,0,0.0,0.2500
T,P,2023-10-20,13.5000,3,3,0,0,0.0,0,0.0,0.1500
TLT,P,2023-12-15,72.0000,3,3,0,0,0.0,0,0.0,0.2600
STZ,P,2023-11-17,240.0000,3,3,0,0,0.0,0,0.0,4.5900
T,P,2023-10-27,14.0000,3,3,0,0,0.0,0,0.0,0.3200
SVXY,C,2023-10-06,86.5000,3,3,0,0,0.0,0,0.0,0.2000
TGT,C,2023-10-20,122.0000,3,3,0,0,0.0,0,0.0,0.0900
TEAM,P,2023-12-15,185.0000,3,3,0,0,0.0,0,0.0,14.4800
STEM,C,2025-01-17,5.0000,3,3,0,0,0.0,0,0.0,1.0700
TDOC,P,2023-10-20,23.5000,3,3,0,0,0.0,0,0.0,5.1800
TAN,C,2023-11-17,50.0000,3,3,0,0,0.0,0,0.0,1.8300
TD,P,2024-01-19,47.5000,3,3,0,0,0.0,0,0.0,0.5900
SU,C,2023-10-20,34.0000,3,3,0,0,0.0,0,0.0,0.2100
TLT,C,2023-12-15,111.0000,3,3,0,0,0.0,0,0.0,0.0700
TFC,P,2023-10-13,25.0000,3,3,0,0,0.0,0,0.0,0.1700
TLT,P,2023-12-15,90.0000,3,3,0,0,0.0,0,0.0,5.3100
TOL,P,2023-10-06,67.0000,3,3,0,0,0.0,0,0.0,0.0500
TBT,C,2023-10-13,50.0000,3,3,0,0,0.0,0,0.0,0.0400
TLT,P,2023-11-03,93.5000,3,3,0,0,0.0,0,0.0,7.4300
TLT,P,2023-11-10,90.0000,3,3,0,0,0.0,0,0.0,4.5500
TEAM,P,2023-10-13,192.5000,3,3,0,0,0.0,0,0.0,6.4000
TEAM,P,2023-11-17,160.0000,3,3,0,0,0.0,0,0.0,4.0800
TMF,C,2023-10-06,5.0000,3,3,0,0,0.0,0,0.0,0.0400
TMF,P,2023-11-03,4.0000,3,3,0,0,0.0,0,0.0,0.1800
TEAM,C,2023-10-06,202.5000,3,3,0,0,0.0,0,0.0,0.1600
T,P,2023-10-27,15.0000,3,3,0,0,0.0,0,0.0,0.7800
TOST,C,2023-11-03,21.0000,3,3,0,0,0.0,0,0.0,0.1300
SVIX,C,2023-10-20,20.0000,3,3,0,0,0.0,0,0.0,6.2000
AVGO,C,2024-01-19,940.0000,3,3,0,0,0.0,0,0.0,20.5100
TLT,P,2023-10-27,92.5000,3,3,0,0,0.0,0,0.0,6.4200
SWK,C,2024-01-19,90.0000,3,3,0,0,0.0,0,0.0,1.8700
STZ,C,2023-11-17,255.0000,3,3,0,0,0.0,0,0.0,5.9300
STLD,P,2023-10-20,100.0000,3,3,0,0,0.0,0,0.0,1.2200
TAN,P,2023-11-17,45.0000,3,3,0,0,0.0,0,0.0,1.5800
BABA,C,2024-04-19,75.0000,3,3,0,0,0.0,0,0.0,15.6200
TPR,P,2024-02-16,30.0000,3,3,0,0,0.0,0,0.0,3.9000
TLT,C,2025-01-17,115.0000,3,3,0,0,0.0,0,0.0,1.5000
TLT,P,2023-10-27,93.5000,3,3,0,0,0.0,0,0.0,7.3600
TLT,P,2023-12-15,87.0000,3,3,0,0,0.0,0,0.0,3.7800
TNA,C,2023-10-27,33.0000,3,3,0,0,0.0,0,0.0,0.0800
ATI,P,2023-11-17,37.5000,3,3,0,0,0.0,0,0.0,1.2300
TGT,P,2024-01-19,95.0000,3,3,0,0,0.0,0,0.0,3.3500
TEAM,P,2023-10-06,190.0000,3,3,0,0,0.0,0,0.0,2.3500
TFC,C,2023-11-17,32.5000,3,3,0,0,0.0,0,0.0,0.1900
TGT,C,2023-10-20,123.0000,3,3,0,0,0.0,0,0.0,0.0800
TNA,C,2023-11-03,33.0000,3,3,0,0,0.0,0,0.0,0.1300
SU,P,2023-10-20,30.0000,3,3,0,0,0.0,0,0.0,0.2200
SYK,P,2025-01-17,160.0000,3,3,0,0,0.0,0,0.0,3.5800
T,C,2024-06-21,15.0000,3,3,0,0,0.0,0,0.0,0.9000
TGT,P,2023-11-10,96.0000,3,3,0,0,0.0,0,0.0,0.8900
TOL,P,2023-10-13,71.0000,3,3,0,0,0.0,0,0.0,2.1500
TEVA,P,2023-10-27,10.0000,3,3,0,0,0.0,0,0.0,0.9100
TBT,C,2023-11-17,47.0000,3,3,0,0,0.0,0,0.0,0.9300
TMV,C,2023-10-20,50.0000,3,3,0,0,0.0,0,0.0,1.7500
T,P,2023-10-27,13.0000,3,3,0,0,0.0,0,0.0,0.1000
TAN,P,2023-10-27,50.0000,3,3,0,0,0.0,0,0.0,3.6600
TFC,P,2023-10-27,28.0000,3,3,0,0,0.0,0,0.0,1.5700
TFC,C,2024-01-19,27.5000,3,3,0,0,0.0,0,0.0,1.9100
TLT,P,2023-11-03,93.0000,3,3,0,0,0.0,0,0.0,7.0000
SSL,C,2023-12-15,15.0000,3,3,0,0,0.0,0,0.0,0.2000
SVXY,P,2023-10-27,65.0000,3,3,0,0,0.0,0,0.0,0.3700
TLT,C,2024-09-20,88.0000,3,3,0,0,0.0,0,0.0,6.5100
TGT,P,2023-10-27,90.0000,3,3,0,0,0.0,0,0.0,0.2100
TLT,C,2023-10-13,92.5000,3,3,0,0,0.0,0,0.0,0.0600
TGT,C,2023-10-13,106.0000,3,3,0,0,0.0,0,0.0,2.4000
TGT,C,2023-11-03,117.0000,3,3,0,0,0.0,0,0.0,0.7300
SWKS,P,2023-11-17,97.5000,3,3,0,0,0.0,0,0.0,4.9000
